f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
69.46229999999998,123.12,144.95459999999997,186.04800000000003,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825,19.0368,13.86,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
69.46229999999998,123.12,144.95459999999997,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961,12.825000000000005,19.036800000000003,13.86,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999998,144.9546,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000005,19.0368,13.859999999999998,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999996,144.95459999999997,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000005,19.0368,13.859999999999996,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999998,144.9546,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000005,19.036800000000003,13.86,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
69.46229999999998,123.12,144.95459999999997,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825,19.036800000000003,13.86,2.6003571428571406,23.775428571428566,30.85028571428569,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380956,65.23809523809524,127.04761904761904,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.46837142857144,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428572,182.28571428571428,393.2380952380952,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.954285714285714,9.136190476190484,mof_primitive
573.7172,1178.6129999999994,3377.411599999999,4183.531200000002,17080.0,36816.0,72754.0,83188.0,70.0,180.0,388.0,560.0,592.0,1858.0,3410.0,4502.0,51.920600000000015,148.8527999999998,294.83240000000006,417.6227999999999,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
573.7172000000002,1178.6129999999996,3377.411599999999,4183.531200000002,17080.0,36816.0,72754.0,83188.0,70.0,180.0,388.0,560.0,592.0,1858.0,3410.0,4502.0,51.9206,148.85279999999975,294.83239999999995,417.6227999999999,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.0679,438.1872,910.8360000000006,1607.5367999999999,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.37760000000002,94.18380000000005,138.50560000000004,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.0679,438.1872,910.8360000000006,1607.5367999999999,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.377600000000015,94.18380000000003,138.50560000000004,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999996,144.95459999999997,186.04799999999997,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000005,19.0368,13.859999999999996,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.0679,438.1872,910.8360000000005,1607.5367999999999,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.377600000000015,94.18380000000003,138.50560000000004,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.0679,438.1872,910.8360000000006,1607.5367999999999,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.377600000000015,94.18380000000003,138.50560000000004,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.06790000000004,438.1872,910.8360000000005,1607.5368,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.377600000000015,94.18380000000003,138.50560000000004,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.12,144.95459999999997,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825,19.0368,13.860000000000001,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
217.0679,438.1872,910.8360000000005,1607.5367999999999,4298.0,8676.0,13854.0,17472.0,29.0,64.0,126.0,208.0,190.0,556.0,966.0,1068.0,20.973300000000002,49.377600000000015,94.18380000000003,138.50560000000002,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999999,144.95459999999997,186.04800000000003,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825,19.0368,13.860000000000001,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999999,144.95459999999997,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961,12.825000000000003,19.036800000000003,13.86,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999998,144.9546,186.048,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000003,19.0368,13.859999999999998,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999996,144.95459999999997,186.04799999999997,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000005,19.0368,13.859999999999996,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
69.46229999999998,123.11999999999998,144.9546,186.04799999999997,1263.0,1764.0,2670.0,1008.0,10.0,18.0,24.0,24.0,42.0,90.0,96.0,72.0,6.961000000000001,12.825000000000003,19.036800000000003,13.86,2.6003571428571406,23.775428571428566,30.850285714285686,66.70000000000002,1204.3809523809523,1408.0,2889.5238095238096,3881.809523809524,1.0,4.714285714285714,7.523809523809524,14.476190476190476,23.952380952380953,65.23809523809524,127.04761904761905,183.47619047619048,1.8246714285714272,4.933871428571429,8.576180952380959,14.468371428571439,0.0,-7.611428571428577,-7.268571428571425,-19.346190476190483,0.0,126.71428571428571,182.28571428571428,393.23809523809524,0.0,0.0,0.0,0.0,0.0,11.142857142857142,12.857142857142858,35.857142857142854,0.0,2.842857142857144,3.9542857142857146,9.136190476190484,mof_primitive
