f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
228.9578,477.3343999999999,1079.4833999999996,1354.8096,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.80879999999998,107.8064,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.9578,477.3343999999999,1079.4833999999998,1354.8096000000005,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.9578,477.3343999999999,1079.4833999999998,1354.8096000000005,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.9578,477.3343999999999,1079.4833999999998,1354.8096000000005,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.9578,477.3343999999998,1079.4833999999998,1354.8096000000005,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.9578,477.3343999999998,1079.4833999999998,1354.8096000000005,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.160000000000001,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.33439999999985,1079.4833999999996,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999998,1079.4833999999998,1354.8096,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999998,1079.4833999999998,1354.8096,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999998,1079.4833999999998,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.8088,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999993,477.33439999999985,1079.4833999999998,1354.8096,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.8088,107.8064,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999993,477.33439999999985,1079.4833999999998,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.80880000000002,107.80639999999998,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999993,477.3343999999999,1079.4833999999998,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.8088,107.80640000000001,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999993,477.3343999999999,1079.4833999999998,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.8088,107.80640000000001,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.33439999999985,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000005,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999993,477.3343999999999,1079.4833999999998,1354.8095999999998,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.8088,107.8064,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999999,1079.4833999999996,1354.8096,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.148200000000003,46.369600000000005,81.80879999999998,107.80640000000001,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.33439999999985,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.33439999999985,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.33439999999985,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999998,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
228.95779999999996,477.3343999999998,1079.4833999999998,1354.8096000000003,4250.0,9248.0,16944.0,18112.0,26.0,64.0,120.0,176.0,188.0,552.0,946.0,1088.0,17.1482,46.369600000000005,81.80879999999999,107.80640000000002,3.6481,29.566800000000026,30.034750000000003,67.17470000000002,784.0,1008.0,2506.0,2296.0,1.0,4.5,7.0,11.0,20.5,55.0,100.0,131.0,1.464100000000001,3.974850000000001,7.126900000000002,9.861500000000008,0.0,-6.884999999999999,-2.3549999999999995,-14.160000000000002,0.0,90.0,106.5,226.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,21.0,0.0,2.1600000000000015,2.5799999999999983,5.159999999999998,mof_primitive
